"Park_code","Loc_code","Unit_code","Location_code","Calendar_year","Start_date","Observation_ID","Segment_num","Segment_length_m","No_GPS","UTME","UTMN","Field_coord","Veg_type","Origin","Cover_class","Is_grazed","Substrate","Obs_notes","Flag","Office_notes"
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4412,15,2.87,0,498262.35,5367467.157,5367467,"H","N","11-49%",0,,"horse tail",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4413,16,135.87,0,498262.321,5367470.032,5367470,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4414,17,19.99,0,498262.056,5367605.902,5367624,"T","Not obs","NA",0,,"offset 180/20",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4415,18,1.56,0,498262.796,5367625.896,5367622,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4416,19,7.65,0,498263.686,5367627.463,5367627,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4417,20,98.94,0,498262.757,5367635.115,5367635,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4418,21,70.55,0,498262.582,5367734.064,5367733,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4419,22,25.10,0,498262.17,5367804.623,5367804,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4420,23,1.00,0,498262.474,5367829.724,5367830,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4421,24,33.32,0,498262.396,5367830.728,5367831,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4422,25,23.86,0,498262.462,5367864.055,5367831,"T","N","NA",0,,"offset 0/33",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4423,26,6.77,0,498261.95,5367887.924,5367894,"S","Not obs","NA",0,,"offset 180/7",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4424,27,2.36,0,498261.988,5367894.699,5367894,"D","NA","NA",0,,"trail/road",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4425,28,25.29,0,498262.052,5367897.062,5367897,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4426,29,1.74,0,498262.118,5367922.356,5367922,"D","NA","NA",0,,"trail",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4427,30,17.11,0,498262.416,5367924.1,5367924,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4428,31,53.13,0,498262.011,5367941.21,5367941,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4429,32,7.27,0,498261.763,5367994.344,5367994,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4430,33,7.87,0,498261.626,5368001.618,5368002,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4431,34,5.08,0,498261.789,5368009.497,5368010,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4432,35,5.32,0,498262.068,5368014.584,5368015,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4433,36,8.33,0,498261.809,5368019.909,5368020,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4434,37,3.73,0,498261.744,5368028.24,5368028,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4435,38,1.21,0,498262.184,5368031.975,5368032,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4436,39,8.78,0,498261.921,5368033.19,5368033,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4437,40,7.51,0,498261.808,5368041.972,5368042,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4438,41,3.18,0,498262.536,5368049.485,5368049,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4439,42,15.16,0,498262.318,5368052.674,5368052,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4440,43,2.47,0,498261.816,5368067.843,5368067,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4441,44,5.38,0,498262.34,5368070.318,5368070,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4442,45,5.45,0,498262.248,5368075.7,5368076,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4443,46,13.54,0,498262.053,5368081.158,5368082,"H","N","50-100%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4444,47,4.20,0,498262.503,5368094.705,5368094,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4445,48,20.28,0,498262.483,5368098.911,5368098,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4446,49,2.51,0,498261.896,5368119.196,5368118,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4447,50,2.05,0,498262.303,5368121.709,5368122,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4448,51,7.84,0,498262.102,5368123.767,5368123,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4449,52,3.36,0,498262.354,5368131.615,5368131,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4450,53,7.24,0,498262.513,5368134.979,5368135,"H","N","0-10%",0,,"sedge, brasit, bromus",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4451,54,3.34,0,498262.002,5368142.227,5368142,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4452,55,6.03,0,498261.581,5368145.575,5368145,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4453,56,150.47,0,498261.811,5368151.61,5368151,"T","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4454,57,10.63,0,498262.001,5368302.086,5368301,"D","NA","NA",0,,"road",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4455,58,3.65,0,498262.352,5368312.718,5368312,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4456,59,21.55,0,498261.551,5368316.373,5368315,"H","N","0-10%",0,,"ely gla, brosit, pte aqui",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4457,60,21.49,0,498261.794,5368337.925,5368337,"T","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4458,61,7.31,0,498262.189,5368359.416,5368359,"H","N","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4459,62,5.64,0,498261.599,5368366.728,5368366,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4460,63,11.47,0,498261.85,5368372.377,5368372,"H","N","11-49%",0,,"pte brosit",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4461,64,1.93,0,498262.459,5368383.855,5368383,"U","NA","NA",0,"Rock","1 boulder",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4462,65,14.21,0,498262.228,5368385.786,5368386,"H","N","11-49%",0,,"ely gla",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4463,66,29.75,0,498262.735,5368400,5368401,"T","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4464,67,19.12,0,498262.781,5368429.752,5368429,"H","N","0-10%",0,,"moved to location in GIS, broset ,sedge",0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4465,68,18.10,0,498262.246,5368448.873,5368448,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4466,69,3.74,0,498262.308,5368466.979,5368466,"H","N","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4467,70,11.43,0,498262.497,5368470.722,5368470,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,4468,71,160.84,0,498262.064,5368482.159,5368482,"T","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2013",6/19/2013 0:00:00,7525,72,0.00,1,498262,5368643,5368643,"End","NA","NA",0,,,0,"Added in GIS"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3288,1,3.24,0,498261.813,5367324.428,5367324,"U","NA","NA",0,"Sand",,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3289,2,16.40,0,498261.628,5367327.672,5367327,"U","NA","NA",0,"Logs",,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3290,3,1.73,0,498262.162,5367344.076,5367344,"D","NA","NA",0,,"Trail",0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3291,4,2.04,0,498262.187,5367345.81,5367345,"H","N","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3292,5,36.70,0,498262.305,5367347.858,5367347,"S","N","NA",0,,,0,"salix"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3293,6,16.20,0,498262.041,5367384.558,5367385,"H","N","50-100%",0,,,0,"ruburs, hollan equisetum, pteaqu"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3294,7,18.66,0,498262.254,5367400.759,5367400,"H","E","0-10%",0,,,0,"liplit, fescrun is not hollan"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3295,8,8.81,0,498261.666,5367419.428,5367420,"H","N","11-49%",0,,,0,"pteagu, leymol"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3296,9,37.58,0,498262.38,5367428.245,5367428,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3297,10,4.47,0,498262.153,5367465.829,5367466,"H","N","0-10%",0,,,0,"equisetum gig? (side branch)"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3298,11,129.52,0,498262.38,5367470.308,5367470,"S","N","NA",0,,,0,"rose"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3299,12,25.51,0,498262,5367599.831,5367625,"T","N","NA",0,,,0,"alder, offset in GIS - 25 meter south of point 13"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3300,13,9.66,0,498261.794,5367625.344,5367625,"S","N","NA",0,,,0,"snowberry"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3301,14,3.40,0,498262.26,5367635.005,5367634,"H","E","0-10%",0,,,0,"ely pep fesarun"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3302,15,2.71,0,498261.623,5367638.406,5367637,"S","N","NA",0,,,0,"snowberry"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3303,16,26.93,0,498261.98,5367641.124,5367641,"H","E","0-10%",0,,,0,"pteaqui, fesarv"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3304,17,6.32,0,498262.153,5367668.063,5367668,"H","E","11-49%",0,,,0,"sedge"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3305,18,8.60,0,498261.863,5367674.39,5367674,"H","E","0-10%",0,,,0,"pteaqui, fesarvn, elyrep"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3306,19,4.19,0,498262.292,5367682.999,5367682,"H","N","0-10%",0,,,0,"carx, pteaqu, poa pra"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3307,20,16.99,0,498262.208,5367687.198,5367687,"H","E","0-10%",0,,,0,"elyrep"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3308,21,10.19,0,498262.22,5367704.195,5367703,"H","N","11-49%",0,,,0,"carex, poa pra, elyrep"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3309,22,19.98,0,498262.061,5367714.388,5367713,"H","E","0-10%",0,,,0,"snowberry"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3310,23,69.94,0,498262.028,5367734.368,5367733,"S","N","NA",0,,,0,"poa pra, ely rep"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3311,24,21.72,0,498262.02,5367804.313,5367804,"H","E","0-10%",0,,,0,"snowberry"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3312,25,3.99,0,498262.084,5367826.04,5367825,"S","N","NA",0,,,0,"thorn"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3313,26,1.10,0,498262.226,5367830.037,5367829,"D","NA","NA",0,,"Trail",0,"thorn"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3314,27,32.77,0,498262.082,5367831.137,5367831,"S","N","NA",0,,,0,"thorn"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3315,28,22.67,0,498262.205,5367863.909,5367863,"T","N","NA",0,,,0,"inserted after second visit in the field"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3316,29,8.28,0,498261.846,5367886.58,5367886,"S","N","NA",0,,,0,"inserted after second visit in the field"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3317,30,2.70,0,498261.898,5367894.862,5367894,"D","NA","NA",0,,,0,"inserted after second visit in the field; trail"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3318,31,25.23,0,498262.23,5367897.568,5367897,"H","E","0-10%",0,,,0,"inserted after second visit in the field"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3319,32,1.72,0,498262.042,5367922.806,5367922,"D","NA","NA",0,,"Trail",0,"inserted after second visit in the field; trail"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3320,33,16.90,0,498262.228,5367924.527,5367923,"H","E","0-10%",0,,,0,"inserted after second visit in the field"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3321,34,15.33,0,498262.276,5367941.427,5367941,"S","N","NA",0,,,0,"inserted after second visit in the field"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3322,37,11.00,0,498262,5367956.763,5367967,"S","N","NA",0,,,0,"moved south 11 meters"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3323,38,5.71,0,498262.213,5367967.768,5367967,"H","E","0-10%",0,,,0,"cirarry, ely rep"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3324,39,16.57,0,498262.744,5367973.483,5367973,"T","N","NA",0,,,0,"prunemer"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3325,40,7.11,0,498261.437,5367990.059,5367990,"S","N","NA",0,,,0,"symalb"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3326,41,8.14,0,498262.114,5367997.17,5367997,"H","E","11-49%",0,,,0,"hollan, rubu redge"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3327,42,14.49,0,498261.976,5368005.313,5368005,"H","N","11-49%",0,,,0,"sedge, hollan"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3328,43,8.28,0,498262.201,5368019.806,5368020,"U","NA","NA",0,"Rock",,0,"historic rockpile"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3329,44,3.71,0,498262.275,5368028.094,5368028,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3330,45,1.27,0,498262.381,5368031.808,5368034,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3331,46,9.22,0,498262.005,5368033.084,5368033,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3332,47,18.16,0,498261.457,5368042.304,5368043,"H","E","11-49%",0,,,0,"ruburs, carex, brosit"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3333,48,15.36,0,498261.905,5368060.472,5368060,"S","N","NA",0,,,0,"symalb"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3334,49,28.34,0,498261.911,5368075.837,5368066,"H","E","0-10%",0,,,0,"hollan, pter qui, poa pra"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3335,50,8.95,0,498262.178,5368104.182,5368104,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3336,51,3.76,0,498262.135,5368113.139,5368112,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3337,52,1.74,0,498262.175,5368116.908,5368116,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3338,53,12.22,0,498262.264,5368118.651,5368118,"H","N","0-10%",0,,,0,"carex"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3339,54,4.23,0,498262.388,5368130.872,5368130,"S","N","NA",0,,,0,"symalb"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3340,55,7.54,0,498262.223,5368135.11,5368134,"H","N","0-10%",0,,,0,"brasit, carex"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3341,56,9.68,0,498262.119,5368142.652,5368142,"H","E","11-49%",0,,,0,"hollan, rubur, carex"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3342,57,148.00,0,498261.831,5368152.333,5368152,"T","N","NA",0,,,0,"d fir"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3343,58,1.34,0,498262.44,5368300.333,5368301,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3344,59,10.28,0,498261.339,5368301.677,5368302,"D","NA","NA",0,,"Road",0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3345,60,5.84,0,498262.129,5368311.965,5368312,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3346,61,19.82,0,498261.779,5368317.805,5368318,"H","N","11-49%",0,,,0,"carex, ruburs, ely glav, brosit, pte qu"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3347,62,21.35,0,498262.256,5368337.627,5368338,"T","N","NA",0,,"11-49%",0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3348,63,9.70,0,498261.517,5368358.984,5368361,"H","N","11-49%",0,,,0,"pte aqui, carex, brosit, elygla"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3349,64,8.35,0,498262.024,5368368.688,5368369,"H","E","11-49%",0,,,0,"brocom"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3350,65,23.51,0,498259.687,5368377.039,5368378,"H","N","11-49%",0,,,0,"brosit, elyglan, ruburs"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3351,66,20.76,0,498261.853,5368400.557,5368403,"T","N","NA",0,,,0,"d fir"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3352,67,3.67,0,498262.026,5368421.325,5368423,"H","E","11-49%",0,,,0,"ruburs"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3353,68,21.07,0,498262,5368425,5368425,"T","N","NA",0,,,0,"d fir; poor GPS coordinate, field coordinate used."
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3354,69,20.58,0,498262.092,5368446.077,5368447,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3355,70,3.25,0,498262.488,5368466.664,5368467,"H","N","11-49%",0,,,0,"elyglan, hollan"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3356,71,15.40,0,498262.266,5368469.921,5368469,"S","N","NA",0,,,0,"symalb"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,3357,72,157.67,0,498262,5368485.325,5368469,"T","N","NA",0,,,0,"moved north 15 meters"
"SAJH","AC.1-4","AC","1-4","2012",7/12/2012 0:00:00,7445,73,0.00,1,498262,5368643,5368643,"End","NA","NA",0,,,0,"digitized in GIS"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,2703,63,21.56,1,498262,5367324.44,5367325,"U","NA","NA",0,"Sand",,0,"Added on 3/30/2010 by Rochefort and Boetsch; Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,2704,64,38.15,1,498262,5367346,5367346,"S","N","NA",0,,,0,"Added on 3/30/2010 by Rochefort and Boetsch; Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1482,1,15.86,0,498262.08,5367384.15,5367385,"H","N","11-49%",0,,"Beginning at  north edge of roses and cliff",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1483,2,18.29,0,498262.81,5367400.01,5367400,"H","E","0-10%",0,,"50% RUBURS and PTEAQU",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1484,3,8.29,0,498262.44,5367418.3,5367419,"H","E","11-49%",0,,"PTEAQU, LEYMOL",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1485,4,37.85,0,498262.21,5367426.59,5367427,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1486,5,2.74,0,498262.76,5367464.44,5367465,"H","E","11-49%",0,,"Equisetum, LUPLAT",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1487,6,3.20,0,498262.43,5367467.18,5367468,"H","N","11-49%",0,,"Equisetum",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1488,7,8.62,0,498262.34,5367470.38,5367471,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1489,65,147.79,1,498262,5367479,5367479,"T","N","NA",0,,"Tree/willow",0,"Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1490,8,0.43,0,498262.18,5367626.79,5367626,"H","E","11-49%",0,,"RUBURS",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1491,9,6.24,0,498262.55,5367627.22,5367628,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1492,10,82.13,0,498262.01,5367633.46,5367634,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1493,11,4.37,0,498262.34,5367715.59,5367716,"H","E","11-49%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1494,12,14.82,0,498262.32,5367719.96,5367721,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1495,13,43.22,0,498262.35,5367734.78,5367735,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1496,66,25.00,1,498262,5367778,5367778,"T","N","NA",0,,"Check on last year's visible on photos",0,"Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1497,67,1.90,1,498262,5367803,5367803,"S","N","NA",0,,"Check on photo",0,"Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1498,14,26.39,0,498263.14,5367804.9,5367808,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1499,15,38.71,0,498262.2,5367831.29,5367832,"S","N","NA",0,,"Crosses trail, within 1 meter of trail",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1500,68,20.00,1,498262,5367870,5367870,"T","N","NA",0,,"Check on photo",0,"Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1501,69,4.45,1,498262,5367890,5367890,"S","N","NA",0,,"Check on photo",0,"Antonova added segment number in 2014"
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1502,16,4.13,0,498262.62,5367894.45,5367895,"D","NA","NA",0,," Road",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1503,17,23.54,0,498262.14,5367898.58,5367899,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1504,18,1.67,0,498262.38,5367922.12,5367922,"D","NA","NA",0,," Road",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1505,19,18.13,0,498262.25,5367923.79,5367923,"H","E","0-10%",0,,"Segment goes through area where exotic elm were. Removed in May 2008.",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1506,20,25.62,0,498262.26,5367941.92,5367943,"S","N","NA",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1507,21,19.31,0,498261.8,5367967.54,5367968,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1508,22,10.26,0,498262.18,5367986.85,5367988,"S","E","NA",0,,"Shrubs are Prunus and Rubus. Prunus is exotic.",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1509,23,22.55,0,498262.03,5367997.11,5367997,"H","E","0-10%",0,,"RUBURS",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1510,24,7.55,0,498262.15,5368019.66,5368020,"U","NA","NA",0,"Rock",,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1511,25,9.93,0,498262.34,5368027.21,5368028,"H","E","11-49%",0,,"SYMALB, PTEAQU mosaic. <50% on Sgmt 25.",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1512,26,3.58,0,498262.22,5368037.14,5368037,"S","N","NA",0,,">50% SYMALB.",0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1513,27,29.74,0,498262.13,5368040.72,5368041,"H","E","0-10%",0,,,0,
"SAJH","AC.1-4","AC","1-4","2009",6/4/2009 0:00:00,1514,28,4.67,0,498262.5,5368070.46,5368071,"S","N","NA",0,,"SYMALB",0,
